IMDB ID,Start Timestamp,End Timestamp,Dialogue
tt4912910,"00:00:37,196","00:00:40,841","Do you, Ethan, take Julia to be your lawful wedded wife?"
tt4912910,"00:00:41,406","00:00:46,900","I do. - To have, to hold, to love, cherish, honor and protect?"
tt4912910,"00:00:47,055","00:00:48,360",I do.
tt4912910,"00:00:48,729","00:00:55,695","Shield from terrors know and unknown? To lie, to deceive."
tt4912910,"00:00:56,095","00:01:01,612",To lead a double life. To fail to prevent her abduction. Erase her identity.
tt4912910,"00:01:01,741","00:01:06,050",Force her into hiding. Take away all she has known. - Stop.
tt4912910,"00:01:06,051","00:01:09,106","In a selfish, futile, fleeting attempt... - Stop!"
tt4912910,"00:01:09,107","00:01:13,122","...to escape your own true self. - Please, stop."
tt4912910,"00:01:13,123","00:01:16,630",And Julia do you choose to accept... - Don’t!
tt4912910,"00:01:16,720","00:01:18,025",I do.
tt4912910,"00:01:18,423","00:01:19,728",No!
tt4912910,"00:01:20,860","00:01:22,610",You should have killed me.
tt4912910,"00:01:30,759","00:01:33,162",<i>BELFAST</i>
tt4912910,"00:01:51,261","00:01:53,315",Fate whispers to the warrior.
tt4912910,"00:01:54,246","00:01:55,743",The storm is coming.
tt4912910,"00:01:56,439","00:01:58,411",And the warrior whispers back?
tt4912910,"00:02:00,614","00:02:02,375",I am the storm.
tt4912910,"00:02:33,346","00:02:35,263","<i>IDENTITY CONFIRMED HUNT, ETHAN</i>"
tt4912910,"00:02:36,809","00:02:40,846","Good evening, Mr. Hunt. The anarchist Solomon Lane."
tt4912910,"00:02:41,236","00:02:43,761","Since you captured him, two years ago, his absence"
tt4912910,"00:02:43,762","00:02:46,957",from the world stage has had unintended consequences.
tt4912910,"00:02:47,114","00:02:51,708",His syndicate of rogue covert operatives continues to wreak havoc around the globe.
tt4912910,"00:02:51,709","00:02:54,229",The <i>CIA</i> special activities division has relentlessly
tt4912910,"00:02:54,230","00:02:56,646",hunted Lanes elite network of hostiles.
tt4912910,"00:02:56,899","00:02:59,324",But many remain unknown and at large.
tt4912910,"00:02:59,536","00:03:04,453",The reminiscence of this extremist splinter cell refer to them self as <i>The Apostles</i>.
tt4912910,"00:03:05,519","00:03:07,744",They have sync it up to the policy of terror for hire.
tt4912910,"00:03:07,745","00:03:10,298",Making them an even greater threat.
tt4912910,"00:03:10,478","00:03:13,610",They are responsible for the recent smallpox outbreak in Indian
tt4912910,"00:03:13,611","00:03:16,717",controlled Kashmir. Along the borders of Children and Pakistan.
tt4912910,"00:03:16,718","00:03:19,537",Threatening one third of the worlds population.
tt4912910,"00:03:19,538","00:03:23,159",The Epidemic is being contained but intelligence would indicate that
tt4912910,"00:03:23,160","00:03:27,132",a new client has hired the Apostles for a more ambitious operation.
tt4912910,"00:03:27,345","00:03:30,158",They have been contacted by this man. An unidentified extremist
tt4912910,"00:03:30,159","00:03:32,942",known only by the codename John Lark.
tt4912910,"00:03:33,194","00:03:35,407",Author of this apocalyptic manifesto calling for
tt4912910,"00:03:35,408","00:03:37,371",the destruction of the current world order.
tt4912910,"00:03:37,372","00:03:39,534",<i>THERE HAS NEVER BEEN PEACE WITHOUT FIRST A GREAT SUFFERING.</i>
tt4912910,"00:03:39,535","00:03:42,222",It is believed Lark is responsible for the disappearance of Norwegian
tt4912910,"00:03:42,223","00:03:44,977","nuclear weapons specialist, Nils Debruuk."
tt4912910,"00:03:44,978","00:03:47,503",Dr. Debruuk security clearance was revoked after
tt4912910,"00:03:47,504","00:03:50,143",he expressed fiercely anti-religious views.
tt4912910,"00:03:50,214","00:03:52,463","Meanwhile, the Apostles have been in contact"
tt4912910,"00:03:52,464","00:03:54,886",with elements of the eastern European underworld
tt4912910,"00:03:54,887","00:03:56,988",who are in possession of 3 plutonium cores
tt4912910,"00:03:56,989","00:03:59,739",stolen from a missile base in eastern Russia.
tt4912910,"00:04:00,410","00:04:03,184",This would indicate that John Lark and the Apostles are
tt4912910,"00:04:03,185","00:04:06,546",working together to acquire functioning nuclear weapons.
tt4912910,"00:04:07,019","00:04:10,780","<i>NAST</i> estimates that a man with Debruuks knowledge, using the materials in play,"
tt4912910,"00:04:10,781","00:04:14,665",could complete 3 nuclear weapons in as little as 72 hours.
tt4912910,"00:04:15,354","00:04:19,993",These devices would be man portable and deployable anywhere on Earth overnight.
tt4912910,"00:04:20,386","00:04:23,212",In the hands of John Lark and the Apostles these weapons
tt4912910,"00:04:23,213","00:04:26,796",represent an unprecedented threat to the countless millions.
tt4912910,"00:04:27,146","00:04:30,323","Your mission, should you choose to accept it, is to prevent the"
tt4912910,"00:04:30,324","00:04:34,518",Apostles from acquiring the plutonium using any means at your disposal.
tt4912910,"00:04:34,854","00:04:38,254","If you, or any members of your <i>IMF</i> team, are caught or killed,"
tt4912910,"00:04:38,255","00:04:41,584",the Secretary will disavow any knowledge of your actions.
tt4912910,"00:04:41,585","00:04:45,403","Good luck, Ethan. This message will self-destruct in 5 seconds."
tt4912910,"00:04:57,637","00:05:00,591",<i>BERLIN</i>
tt4912910,"00:05:00,929","00:05:02,234",He's late.
tt4912910,"00:05:02,398","00:05:03,703",He's never late.
tt4912910,"00:05:04,109","00:05:05,414",He'll be here.
tt4912910,"00:05:05,444","00:05:06,749",I don’t like it.
tt4912910,"00:05:07,175","00:05:09,399",There's something about this guy. He just...
tt4912910,"00:05:09,400","00:05:12,094",really gives me the creeps. - It's OK. Relax.
tt4912910,"00:05:12,498","00:05:13,803",I'm relaxed.
tt4912910,"00:05:14,109","00:05:17,342","You don’t sound relaxed. Luther, does he sound relaxed to you?"
tt4912910,"00:05:17,343","00:05:21,558",He sounds terrified. - I'm not terrified. I just have a bad feeling. That's all.
tt4912910,"00:05:21,559","00:05:24,430",I though you said you were relaxed? - It's entirely possible
tt4912910,"00:05:24,431","00:05:26,944",to be relaxed any extremely uneasy at the same time.
tt4912910,"00:05:26,945","00:05:29,572","No, it's not. - You do it all the time. - No, I don’t."
tt4912910,"00:05:29,573","00:05:33,358","Yes, you do. - No, he doesn't. - I'm supposed to believe you're perfectly relaxed?"
tt4912910,"00:05:33,359","00:05:35,733",Right here and now? In a dark alleyway? Waiting
tt4912910,"00:05:35,734","00:05:38,378","to buy dark market plutonium from a psychopath? - Benji,"
tt4912910,"00:05:38,379","00:05:40,946",I wont let anything happen to you.
tt4912910,"00:05:41,043","00:05:42,614","<i>See, Benji, you're perfectly safe.</i>"
tt4912910,"00:05:42,615","00:05:44,778",That's easy for your to say. You're in the van.
tt4912910,"00:05:44,779","00:05:46,802","Well, you want to be in the field, tough guy."
tt4912910,"00:05:46,803","00:05:48,977","<i>And tonight</i>, Luther, I'd like to be in the van!"
tt4912910,"00:05:49,178","00:05:50,483",He's here.
tt4912910,"00:05:50,957","00:05:52,262","Oh, God."
tt4912910,"00:06:07,639","00:06:10,587","<i>Have that money ready, Luther.</i> - Done."
tt4912910,"00:06:15,278","00:06:17,859","Ethan, do you copy? Do you copy?!"
tt4912910,"00:06:30,898","00:06:33,259","Are we finally gonna do this, or not?"
tt4912910,"00:06:39,077","00:06:43,354",I've survived in this business with a help of a voice in my head.
tt4912910,"00:06:45,097","00:06:49,053",This voice is never wrong. Whenever I meet you...
tt4912910,"00:06:49,124","00:06:51,166",It tells me the same thing.
tt4912910,"00:06:51,584","00:06:52,889",What's that?
tt4912910,"00:06:53,652","00:06:54,957",Nothing.
tt4912910,"00:06:59,998","00:07:03,415",I'm here to do business. Tell the voice to flip the coin.
tt4912910,"00:07:35,338","00:07:36,498",What's that?
tt4912910,"00:07:36,499","00:07:38,752",This is a beryllium rod. It's just causing a
tt4912910,"00:07:38,753","00:07:41,447",reaction with the plutonium inside the core.
tt4912910,"00:07:50,434","00:07:51,739",That's that.
tt4912910,"00:07:54,810","00:07:56,115",The money?
tt4912910,"00:07:57,260","00:07:58,565",The money.
tt4912910,"00:08:01,344","00:08:02,649",Bring the money.
tt4912910,"00:08:14,997","00:08:16,693","Luther, bring the money."
tt4912910,"00:08:25,624","00:08:27,874","We're gonna need that money, Luther."
tt4912910,"00:08:28,042","00:08:29,347",Kill them!
tt4912910,"00:08:34,803","00:08:36,108",I've got it!
tt4912910,"00:08:40,643","00:08:42,504","Luther, do you copy? Luther?!"
tt4912910,"00:08:42,777","00:08:44,082","Luther, come in."
tt4912910,"00:08:44,131","00:08:48,073",<i>Luther is not here right now. What can the Apostles do for you...</i>
tt4912910,"00:08:48,542","00:08:50,880",<i>...Hunt?</i> - What do you want?
tt4912910,"00:08:50,994","00:08:53,970","<i>You're not escaping, Hunt. Give us the plutonium.</i>"
tt4912910,"00:08:54,118","00:08:56,871","<i>And walk away.</i> - Benji, get the car!"
tt4912910,"00:08:57,401","00:09:00,821","I don’t think I can do that. - Benji, get the car."
tt4912910,"00:09:21,192","00:09:23,299","We'll make your a deal, Hunt."
tt4912910,"00:09:23,428","00:09:26,726",Give us the plutonium and we won't kill your friend.
tt4912910,"00:09:30,234","00:09:32,595","Don't you do it, Ethan! Not for me!"
tt4912910,"00:09:45,997","00:09:47,469",I'm gonna count to 3.
tt4912910,"00:09:48,227","00:09:49,532",One...
tt4912910,"00:09:50,703","00:09:54,250","Two... - Luther, I'm sorry."
tt4912910,"00:09:54,251","00:09:55,556",Three!
tt4912910,"00:10:09,971","00:10:13,393",I'm sorry. I didn't know what else to do. - We're good.
tt4912910,"00:10:17,264","00:10:19,746",You're OK? - I should be dead.
tt4912910,"00:10:19,844","00:10:21,634",We should all be dead!
tt4912910,"00:10:23,045","00:10:24,350",Why aren't we?
tt4912910,"00:10:25,448","00:10:26,976",Where's the plutonium?
tt4912910,"00:10:39,079","00:10:40,384",It's gone.
tt4912910,"00:10:44,899","00:10:49,059","<i>If you're just joining us, three massive explosions have gone off</i>"
tt4912910,"00:10:49,060","00:10:53,305",<i>simultaneously in what appears to be a coordinated attack.</i>
tt4912910,"00:10:53,306","00:10:55,868",<i>This image is live in Rome. Looking towards the Vatican.</i>
tt4912910,"00:10:55,869","00:10:58,817",<i>It's as close as our cameras can get.</i>
tt4912910,"00:10:58,990","00:11:03,247",<i>It's believed that the Pope was in residence at the time of the blast.</i>
